email_id,platform,subject,to,body
discover_cars_894139,Discover Cars,New free sale booking 894139 - Discover Cars,info@renticop.pt,"Dear Laura Fernandes,

We are pleased to confirm your booking on Discover Cars.
Booking number: 894139
Pick-up: 2026-04-02 18:15 at Gaia Station
Drop-off: 2026-04-15 20:15 at Santa Cruz Downtown
Vehicle: Ford Fiesta
Total price: 477.34 EUR

Best regards,
Discover Cars Team
"
discover_cars_479358,Discover Cars,New free sale booking 479358 - Discover Cars,info@renticop.pt,"Dear Laura Martins,

We are pleased to confirm your booking on Discover Cars.
Booking number: 479358
Pick-up: 2025-08-09 09:00 at Santa Cruz Downtown
Drop-off: 2025-08-19 16:15 at Lisbon Airport
Vehicle: Renault Clio
Total price: 343.12 EUR

Best regards,
Discover Cars Team
"
discover_cars_221886,Discover Cars,New free sale booking 221886 - Discover Cars,info@renticop.pt,"Dear Laura Fernandes,

We are pleased to confirm your booking on Discover Cars.
Booking number: 221886
Pick-up: 2026-06-14 19:45 at Funchal Airport
Drop-off: 2026-06-18 09:45 at Faro Airport
Vehicle: Renault Clio
Total price: 469.01 EUR

Best regards,
Discover Cars Team
"
discover_cars_160541,Discover Cars,New free sale booking 160541 - Discover Cars,info@renticop.pt,"Dear David Pereira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 160541
Pick-up: 2026-04-13 18:30 at Faro Airport
Drop-off: 2026-04-21 19:00 at Porto Airport
Vehicle: Volkswagen Golf
Total price: 627.15 EUR

Best regards,
Discover Cars Team
"
discover_cars_147489,Discover Cars,New free sale booking 147489 - Discover Cars,info@renticop.pt,"Dear Tiago Santos,

We are pleased to confirm your booking on Discover Cars.
Booking number: 147489
Pick-up: 2026-02-02 19:00 at Funchal Airport
Drop-off: 2026-02-08 16:00 at Faro Airport
Vehicle: Volkswagen Golf
Total price: 315.22 EUR

Best regards,
Discover Cars Team
"
discover_cars_903028,Discover Cars,New free sale booking 903028 - Discover Cars,info@renticop.pt,"Dear Pedro Oliveira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 903028
Pick-up: 2026-05-25 18:45 at Faro Airport
Drop-off: 2026-06-06 13:45 at Funchal Airport
Vehicle: Renault Clio
Total price: 564.4 EUR

Best regards,
Discover Cars Team
"
renticop_booking_287143,renticop Booking,renticop - Booking Confirmation 287143,info@renticop.pt,"Olá Miguel Santos,

A sua reserva foi confirmada em renticop.
Referência: 287143
Levantar: 2026-04-02 16:15 em Funchal Airport
Devolver: 2026-04-09 19:15 em Porto Airport
Viatura: Nissan Micra
Valor total: 577.98 EUR

Obrigado,
renticop
"
renticop_booking_657772,renticop Booking,renticop - Booking Confirmation 657772,info@renticop.pt,"Olá Laura Marques,

A sua reserva foi confirmada em renticop.
Referência: 657772
Levantar: 2026-01-11 11:15 em Lisbon Airport
Devolver: 2026-01-25 15:30 em Porto Airport
Viatura: Toyota Yaris
Valor total: 757.44 EUR

Obrigado,
renticop
"
renticop_booking_133782,renticop Booking,renticop - Booking Confirmation 133782,info@renticop.pt,"Olá Carlos Santos,

A sua reserva foi confirmada em renticop.
Referência: 133782
Levantar: 2026-06-04 17:00 em Funchal Airport
Devolver: 2026-06-11 11:15 em Santa Cruz Downtown
Viatura: Volkswagen Golf
Valor total: 423.58 EUR

Obrigado,
renticop
"
renticop_booking_151040,renticop Booking,renticop - Booking Confirmation 151040,info@renticop.pt,"Olá Inês Martins,

A sua reserva foi confirmada em renticop.
Referência: 151040
Levantar: 2025-11-03 08:45 em Santa Cruz Downtown
Devolver: 2025-11-15 15:15 em Lisbon Airport
Viatura: Volkswagen Golf
Valor total: 215.29 EUR

Obrigado,
renticop
"
renticop_booking_955413,renticop Booking,renticop - Booking Confirmation 955413,info@renticop.pt,"Olá Ana Garcia,

A sua reserva foi confirmada em renticop.
Referência: 955413
Levantar: 2026-04-21 17:30 em Lisbon Airport
Devolver: 2026-04-27 11:30 em Gaia Station
Viatura: Toyota Yaris
Valor total: 401.22 EUR

Obrigado,
renticop
"
renticop_booking_683761,renticop Booking,renticop - Booking Confirmation 683761,info@renticop.pt,"Olá Ana Silva,

A sua reserva foi confirmada em renticop.
Referência: 683761
Levantar: 2026-04-29 10:45 em Funchal Airport
Devolver: 2026-05-11 16:45 em Porto Airport
Viatura: Hyundai i20
Valor total: 654.35 EUR

Obrigado,
renticop
"
renticop_booking_536548,renticop Booking,renticop - Booking Confirmation 536548,info@renticop.pt,"Olá Miguel Martins,

A sua reserva foi confirmada em renticop.
Referência: 536548
Levantar: 2026-01-26 12:45 em Lisbon Airport
Devolver: 2026-01-29 10:45 em Porto Airport
Viatura: Renault Clio
Valor total: 667.93 EUR

Obrigado,
renticop
"
renticop_booking_689704,renticop Booking,renticop - Booking Confirmation 689704,info@renticop.pt,"Olá Joana Silva,

A sua reserva foi confirmada em renticop.
Referência: 689704
Levantar: 2026-01-28 16:15 em Porto Airport
Devolver: 2026-02-04 14:15 em Lisbon Airport
Viatura: Seat Ibiza
Valor total: 559.76 EUR

Obrigado,
renticop
"
renticop_booking_988283,renticop Booking,renticop - Booking Confirmation 988283,info@renticop.pt,"Olá Joana Fernandes,

A sua reserva foi confirmada em renticop.
Referência: 988283
Levantar: 2026-01-06 16:15 em Faro Airport
Devolver: 2026-01-08 08:30 em Gaia Station
Viatura: Volkswagen Golf
Valor total: 714.06 EUR

Obrigado,
renticop
"
renticop_booking_859489,renticop Booking,renticop - Booking Confirmation 859489,info@renticop.pt,"Olá Emily Pereira,

A sua reserva foi confirmada em renticop.
Referência: 859489
Levantar: 2026-06-09 11:45 em Porto Airport
Devolver: 2026-06-18 11:30 em Funchal Airport
Viatura: Toyota Yaris
Valor total: 757.27 EUR

Obrigado,
renticop
"
renticop_booking_883159,renticop Booking,renticop - Booking Confirmation 883159,info@renticop.pt,"Olá Carlos Santos,

A sua reserva foi confirmada em renticop.
Referência: 883159
Levantar: 2026-03-03 19:15 em Santa Cruz Downtown
Devolver: 2026-03-07 14:15 em Porto Airport
Viatura: Peugeot 208
Valor total: 378.85 EUR

Obrigado,
renticop
"
renticop_booking_476710,renticop Booking,renticop - Booking Confirmation 476710,info@renticop.pt,"Olá Laura Coelho,

A sua reserva foi confirmada em renticop.
Referência: 476710
Levantar: 2025-12-05 13:45 em Gaia Station
Devolver: 2025-12-10 15:00 em Faro Airport
Viatura: Seat Ibiza
Valor total: 741.74 EUR

Obrigado,
renticop
"
renticop_booking_534037,renticop Booking,renticop - Booking Confirmation 534037,info@renticop.pt,"Olá Miguel Johnson,

A sua reserva foi confirmada em renticop.
Referência: 534037
Levantar: 2025-07-24 11:15 em Santa Cruz Downtown
Devolver: 2025-08-03 08:30 em Gaia Station
Viatura: Hyundai i20
Valor total: 320.73 EUR

Obrigado,
renticop
"
renticop_booking_341192,renticop Booking,renticop - Booking Confirmation 341192,info@renticop.pt,"Olá Emily Johnson,

A sua reserva foi confirmada em renticop.
Referência: 341192
Levantar: 2026-01-11 11:45 em Porto Airport
Devolver: 2026-01-21 16:30 em Faro Airport
Viatura: Nissan Micra
Valor total: 433.36 EUR

Obrigado,
renticop
"
renticop_booking_277487,renticop Booking,renticop - Booking Confirmation 277487,info@renticop.pt,"Olá Carlos Johnson,

A sua reserva foi confirmada em renticop.
Referência: 277487
Levantar: 2025-09-10 16:45 em Santa Cruz Downtown
Devolver: 2025-09-22 10:00 em Funchal Airport
Viatura: Ford Fiesta
Valor total: 762.73 EUR

Obrigado,
renticop
"
renticop_booking_901467,renticop Booking,renticop - Booking Confirmation 901467,info@renticop.pt,"Olá Inês Silva,

A sua reserva foi confirmada em renticop.
Referência: 901467
Levantar: 2025-07-04 10:15 em Funchal Airport
Devolver: 2025-07-11 09:15 em Lisbon Airport
Viatura: Nissan Micra
Valor total: 373.78 EUR

Obrigado,
renticop
"
renticop_booking_799143,renticop Booking,renticop - Booking Confirmation 799143,info@renticop.pt,"Olá Tiago Coelho,

A sua reserva foi confirmada em renticop.
Referência: 799143
Levantar: 2026-05-12 18:45 em Santa Cruz Downtown
Devolver: 2026-05-20 08:00 em Faro Airport
Viatura: Volkswagen Golf
Valor total: 131.37 EUR

Obrigado,
renticop
"
renticop_booking_661762,renticop Booking,renticop - Booking Confirmation 661762,info@renticop.pt,"Olá Carlos Smith,

A sua reserva foi confirmada em renticop.
Referência: 661762
Levantar: 2025-11-24 16:45 em Funchal Airport
Devolver: 2025-11-25 20:15 em Santa Cruz Downtown
Viatura: Renault Clio
Valor total: 283.86 EUR

Obrigado,
renticop
"
renticop_booking_364679,renticop Booking,renticop - Booking Confirmation 364679,info@renticop.pt,"Olá Tiago Costa,

A sua reserva foi confirmada em renticop.
Referência: 364679
Levantar: 2025-12-29 20:45 em Faro Airport
Devolver: 2026-01-03 09:30 em Santa Cruz Downtown
Viatura: Toyota Yaris
Valor total: 793.36 EUR

Obrigado,
renticop
"
renticop_booking_817269,renticop Booking,renticop - Booking Confirmation 817269,info@renticop.pt,"Olá Emily Smith,

A sua reserva foi confirmada em renticop.
Referência: 817269
Levantar: 2025-08-11 18:00 em Faro Airport
Devolver: 2025-08-22 09:45 em Santa Cruz Downtown
Viatura: Nissan Micra
Valor total: 158.16 EUR

Obrigado,
renticop
"
renticop_booking_279708,renticop Booking,renticop - Booking Confirmation 279708,info@renticop.pt,"Olá John Martins,

A sua reserva foi confirmada em renticop.
Referência: 279708
Levantar: 2025-08-12 14:30 em Santa Cruz Downtown
Devolver: 2025-08-20 17:00 em Funchal Airport
Viatura: Toyota Yaris
Valor total: 263.76 EUR

Obrigado,
renticop
"
renticop_booking_694316,renticop Booking,renticop - Booking Confirmation 694316,info@renticop.pt,"Olá Rui Martins,

A sua reserva foi confirmada em renticop.
Referência: 694316
Levantar: 2026-03-01 08:00 em Santa Cruz Downtown
Devolver: 2026-03-06 18:30 em Gaia Station
Viatura: Volkswagen Golf
Valor total: 241.96 EUR

Obrigado,
renticop
"
renticop_booking_116418,renticop Booking,renticop - Booking Confirmation 116418,info@renticop.pt,"Olá Rui Johnson,

A sua reserva foi confirmada em renticop.
Referência: 116418
Levantar: 2025-10-15 10:45 em Lisbon Airport
Devolver: 2025-10-25 09:30 em Santa Cruz Downtown
Viatura: Toyota Yaris
Valor total: 505.35 EUR

Obrigado,
renticop
"
renticop_booking_809922,renticop Booking,renticop - Booking Confirmation 809922,info@renticop.pt,"Olá Rui Marques,

A sua reserva foi confirmada em renticop.
Referência: 809922
Levantar: 2026-04-03 14:15 em Santa Cruz Downtown
Devolver: 2026-04-09 20:00 em Gaia Station
Viatura: Seat Ibiza
Valor total: 156.51 EUR

Obrigado,
renticop
"
renticop_booking_979414,renticop Booking,renticop - Booking Confirmation 979414,info@renticop.pt,"Olá Sara Garcia,

A sua reserva foi confirmada em renticop.
Referência: 979414
Levantar: 2025-08-08 17:45 em Funchal Airport
Devolver: 2025-08-14 20:30 em Gaia Station
Viatura: Peugeot 208
Valor total: 652.81 EUR

Obrigado,
renticop
"
renticop_booking_339220,renticop Booking,renticop - Booking Confirmation 339220,info@renticop.pt,"Olá David Fernandes,

A sua reserva foi confirmada em renticop.
Referência: 339220
Levantar: 2025-12-30 14:45 em Funchal Airport
Devolver: 2026-01-08 10:45 em Santa Cruz Downtown
Viatura: Peugeot 208
Valor total: 662.68 EUR

Obrigado,
renticop
"
renticop_booking_186023,renticop Booking,renticop - Booking Confirmation 186023,info@renticop.pt,"Olá Carlos Santos,

A sua reserva foi confirmada em renticop.
Referência: 186023
Levantar: 2025-11-15 14:15 em Porto Airport
Devolver: 2025-11-18 19:45 em Funchal Airport
Viatura: Ford Fiesta
Valor total: 123.53 EUR

Obrigado,
renticop
"
renticop_booking_477400,renticop Booking,renticop - Booking Confirmation 477400,info@renticop.pt,"Olá Ana Fernandes,

A sua reserva foi confirmada em renticop.
Referência: 477400
Levantar: 2025-11-16 10:00 em Faro Airport
Devolver: 2025-11-18 10:45 em Santa Cruz Downtown
Viatura: Hyundai i20
Valor total: 190.24 EUR

Obrigado,
renticop
"
renticop_booking_681141,renticop Booking,renticop - Booking Confirmation 681141,info@renticop.pt,"Olá Maria Johnson,

A sua reserva foi confirmada em renticop.
Referência: 681141
Levantar: 2025-08-17 17:30 em Porto Airport
Devolver: 2025-08-27 14:00 em Faro Airport
Viatura: Hyundai i20
Valor total: 649.83 EUR

Obrigado,
renticop
"
renticop_booking_354533,renticop Booking,renticop - Booking Confirmation 354533,info@renticop.pt,"Olá Carlos Costa,

A sua reserva foi confirmada em renticop.
Referência: 354533
Levantar: 2026-04-19 10:45 em Porto Airport
Devolver: 2026-04-28 10:15 em Faro Airport
Viatura: Renault Clio
Valor total: 163.02 EUR

Obrigado,
renticop
"
renticop_booking_541557,renticop Booking,renticop - Booking Confirmation 541557,info@renticop.pt,"Olá Sara Smith,

A sua reserva foi confirmada em renticop.
Referência: 541557
Levantar: 2025-12-01 20:00 em Lisbon Airport
Devolver: 2025-12-09 13:30 em Gaia Station
Viatura: Nissan Micra
Valor total: 523.79 EUR

Obrigado,
renticop
"
renticop_booking_212168,renticop Booking,renticop - Booking Confirmation 212168,info@renticop.pt,"Olá Emily Fernandes,

A sua reserva foi confirmada em renticop.
Referência: 212168
Levantar: 2025-09-08 08:45 em Porto Airport
Devolver: 2025-09-13 13:45 em Faro Airport
Viatura: Seat Ibiza
Valor total: 412.82 EUR

Obrigado,
renticop
"
renticop_booking_723266,renticop Booking,renticop - Booking Confirmation 723266,info@renticop.pt,"Olá Rui Coelho,

A sua reserva foi confirmada em renticop.
Referência: 723266
Levantar: 2025-09-08 13:15 em Lisbon Airport
Devolver: 2025-09-13 15:30 em Faro Airport
Viatura: Seat Ibiza
Valor total: 318.18 EUR

Obrigado,
renticop
"
renticop_booking_614858,renticop Booking,renticop - Booking Confirmation 614858,info@renticop.pt,"Olá Carlos Coelho,

A sua reserva foi confirmada em renticop.
Referência: 614858
Levantar: 2026-04-21 11:30 em Faro Airport
Devolver: 2026-05-04 14:30 em Porto Airport
Viatura: Ford Fiesta
Valor total: 753.81 EUR

Obrigado,
renticop
"
renticop_booking_672133,renticop Booking,renticop - Booking Confirmation 672133,info@renticop.pt,"Olá Emily Pereira,

A sua reserva foi confirmada em renticop.
Referência: 672133
Levantar: 2025-10-01 20:00 em Gaia Station
Devolver: 2025-10-12 19:45 em Lisbon Airport
Viatura: Nissan Micra
Valor total: 662.43 EUR

Obrigado,
renticop
"
renticop_booking_172518,renticop Booking,renticop - Booking Confirmation 172518,info@renticop.pt,"Olá Rui Martins,

A sua reserva foi confirmada em renticop.
Referência: 172518
Levantar: 2026-01-26 15:15 em Lisbon Airport
Devolver: 2026-02-06 18:30 em Porto Airport
Viatura: Renault Clio
Valor total: 606.36 EUR

Obrigado,
renticop
"
renticop_booking_177558,renticop Booking,renticop - Booking Confirmation 177558,info@renticop.pt,"Olá Diana Marques,

A sua reserva foi confirmada em renticop.
Referência: 177558
Levantar: 2026-02-15 15:45 em Santa Cruz Downtown
Devolver: 2026-02-25 16:45 em Funchal Airport
Viatura: Seat Ibiza
Valor total: 597.11 EUR

Obrigado,
renticop
"
renticop_booking_722665,renticop Booking,renticop - Booking Confirmation 722665,info@renticop.pt,"Olá Diana Costa,

A sua reserva foi confirmada em renticop.
Referência: 722665
Levantar: 2026-05-23 09:15 em Lisbon Airport
Devolver: 2026-05-25 18:30 em Gaia Station
Viatura: Volkswagen Golf
Valor total: 502.99 EUR

Obrigado,
renticop
"
renticop_booking_778159,renticop Booking,renticop - Booking Confirmation 778159,info@renticop.pt,"Olá Inês Coelho,

A sua reserva foi confirmada em renticop.
Referência: 778159
Levantar: 2026-01-21 13:45 em Funchal Airport
Devolver: 2026-02-03 09:00 em Porto Airport
Viatura: Toyota Yaris
Valor total: 467.26 EUR

Obrigado,
renticop
"
renticop_booking_708717,renticop Booking,renticop - Booking Confirmation 708717,info@renticop.pt,"Olá Laura Costa,

A sua reserva foi confirmada em renticop.
Referência: 708717
Levantar: 2026-06-18 11:45 em Faro Airport
Devolver: 2026-06-28 13:45 em Gaia Station
Viatura: Renault Clio
Valor total: 354.58 EUR

Obrigado,
renticop
"
